"Story","Title","Result","Date","Stability","Duration (s)"
"Proceso de agendamiento de servicios","Crear una orden de servicio desde el call center","SUCCESS","2023-10-18T09:34:13.516-05:00[America/Bogota]","0.0","74.08"
